Primary Org Id,Primary Org Name,Country Name,ROR ID
60001970,Institut de Physique du Globe de Paris,France,https://ror.org/004gzqz66
60001978,GANIL Grand Accelerateur National d'Ions Lourds,France,https://ror.org/042dc0x18
60001982,Eglin Air Force Base,United States,https://ror.org/002c7zk35
60001987,Univerzita Komenského v Bratislave,Slovakia,https://ror.org/0587ef340
60001988,Marlboro College,United States,https://ror.org/028bz2q30
60001989,USDA Agricultural Research Service,United States,https://ror.org/02d2m2044
60001992,Masaryk Memorial Cancer Institute,Czech Republic,https://ror.org/0270ceh40
60001994,Claflin University,United States,https://ror.org/052rx6v10
60002004,Maritime University of Szczecin,Poland,https://ror.org/02sj9tq04
60002009,Institute of Earthquake Prediction Theory and Mathematical Geophysics,Russian Federation,https://ror.org/00s1q1t70
60002014,The Royal Institute of Technology (KTH),Sweden,https://ror.org/026vcq606
60002018,Liaoning University of Technology,China,https://ror.org/05ay23762
60002021,Ministry of Health,Israel,https://ror.org/00hy3gq97
60002023,"Saint Joseph's University, United States",United States,https://ror.org/05q87sg56
60002027,Fraunhofer Institute for Microelectronic Circuits and Systems IMS,Germany,https://ror.org/01243c877
60002032,Rush University,United States,https://ror.org/01k9xac83
60002045,Shandong Provincial Hospital,China,https://ror.org/02ar2nf05
60002049,Novosibirsk State University,Russian Federation,https://ror.org/04t2ss102
60002055,Saitama Prefectural University,Japan,https://ror.org/04bpsyk42
60002059,U.S. Army Research Office,United States,https://ror.org/05epdh915
60002062,ITER,France,https://ror.org/01d7n9638
60002076,American Society of Clinical Oncology,United States,https://ror.org/04fy6j421
60002083,Technische Fachhochschule Wildau,Germany,https://ror.org/00k62pe27
60002088,Missouri Breaks Industries Research Incorporated,United States,https://ror.org/02kexh790
60002090,Ehime University,Japan,https://ror.org/017hkng22
60002092,Florida State University,United States,https://ror.org/05g3dte14
60002096,Bialystok University of Technology,Poland,https://ror.org/02bzfsy61
60002101,Universidade Federal de Alfenas,Brazil,https://ror.org/034vpja60
60002103,Universitatea din Bacau,Romania,https://ror.org/03x3axr33
60002108,Florence Nightingale Hospital,Turkey,https://ror.org/01jh1mm11
60002112,The Maharaja Sayajirao University of Baroda,India,https://ror.org/01bx8ja67
60002120,Institute of Physics Bhubaneswar,India,https://ror.org/01741jv66
60002123,EURANDOM,Netherlands,https://ror.org/0206v1232
60002128,Université de Neuchâtel,Switzerland,https://ror.org/00vasag41
60002135,"Marvell Semiconductor, Inc.",United States,https://ror.org/022qcpx83
60002142,Université Lumière Lyon 2,France,https://ror.org/03rth4p18
60002144,Universidade do Algarve,Portugal,https://ror.org/014g34x36
60002146,Ontario Tech University,Canada,https://ror.org/05n8tts92
60002149,Le Réseau de l'Université du Québec,Canada,https://ror.org/011pqxa69
60002151,"Instituto Potosino de Investigación Científica y Tecnológica, A.C.",Mexico,https://ror.org/03sbzv212
60002162,New Mexico State University,United States,https://ror.org/00hpz7z43
60002171,"Centre for Development of Advanced Computing, India",India,https://ror.org/022abst40
60002174,CBM Centre de Biophysique Moléculaire,France,https://ror.org/02dpqcy73
60002175,Universidade do Estado do Amazonas,Brazil,https://ror.org/04j5z3x06
60002180,Bureau of Labor Statistics,United States,https://ror.org/03z2d7y96
60002182,Mars Incorporated,United States,https://ror.org/04pg24b43
60002194,University of Tennessee Health Science Center,United States,https://ror.org/0011qv509
60002196,Hospital Universitario Virgen Macarena,Spain,https://ror.org/016p83279
60002203,United International University,Bangladesh,https://ror.org/01tqv1p28
60002205,"Sonoma Technology, Inc.",United States,https://ror.org/00khy9f46
60002208,Texas A and M University - Corpus Christi,United States,https://ror.org/01mrfdz82
60002210,Shandong Normal University,China,https://ror.org/01wy3h363
60002211,Royal Alberta Museum,Canada,https://ror.org/00qapk656
60002214,University of San Diego,United States,https://ror.org/03jbbze48
60002215,American College of Thessaloniki,Greece,https://ror.org/004hfxk38
60002218,Universidad Nacional de San Luis,Argentina,https://ror.org/00mczdx43
60002222,Shanxi University,China,https://ror.org/03y3e3s17
60002227,Virginia Military Institute,United States,https://ror.org/01ngnm118
60002236,CBS,United States,https://ror.org/05xxpnn88
60002238,Fachhochschule Kaiserslautern,Germany,https://ror.org/05dkqa017
60002245,Virginia State University,United States,https://ror.org/04esvpn06
60002246,Fujian Institute of Research On the Structure of Matter Chinese Academy of Sciences,China,https://ror.org/02j89k719
60002247,"Institute of Science and Technology for Ceramic, National Research Council",Italy,https://ror.org/02eq2w707
60002250,Centre de Recherches Mathématiques,Canada,https://ror.org/05tfp1c72
60002260,Meio University,Japan,https://ror.org/05d0pgx42
60002272,CY Cergy Paris Université,France,https://ror.org/043htjv09
60002277,College of Coastal Georgia,United States,https://ror.org/01pnp3p28
60002280,Kumaun University India,India,https://ror.org/038e9x269
60002281,Universidad Autónoma del Estado de México,Mexico,https://ror.org/0079gpv38
60002283,Mount Royal University,Canada,https://ror.org/04evsam41
60002286,Airbus Group SE,Netherlands,https://ror.org/00v8s1x79
60002290,Michelin,France,https://ror.org/006s85q77
60002306,University of Calgary,Canada,https://ror.org/03yjb2x39
60002311,Instituto Pedro Nunes,Portugal,https://ror.org/02qzfnk68
60002316,Victoria University of Wellington,New Zealand,https://ror.org/0040r6f76
60002324,Istituto Di Fisica Applicata Nello Carrara,Italy,https://ror.org/00dqega85
60002337,State University of New York System,United States,https://ror.org/01q1z8k08
60002345,Institute of Subtropical Agriculture Chinese Academy of Sciences,China,https://ror.org/003qeh975
60002347,Toyota Motor Corporation,Japan,https://ror.org/02zqm6r10
60002356,South African Astronomical Observatory,South Africa,
60002366,Central Research Institute of Electric Power Industry,Japan,https://ror.org/041jswc25
60002390,Northeastern Illinois University,United States,https://ror.org/04edns687
60002392,Karlstads Universitet,Sweden,https://ror.org/05s754026
60002394,Kahramanmaras Sütçü Imam Üniversitesi,Turkey,https://ror.org/03gn5cg19
60002397,University of South Africa,South Africa,https://ror.org/048cwvf49
60002399,B. Verkin Institute for Low Temperature Physics and Engineering of the National Academy of Sciences of Ukraine,Ukraine,https://ror.org/02nk5bh05
60002404,Gifu Shotoku Gakuen University,Japan,https://ror.org/05tvatp40
60002414,National Institute for Materials Science,Japan,https://ror.org/026v1ze26
60002415,Universidade Catolica Dom Bosco,Brazil,https://ror.org/02q070r42
60002435,Folkhälsan,Finland,https://ror.org/01xjctg43
60002439,"Universidad De Los Andes, Merida",Venezuela,https://ror.org/02h1b1x27
60002440,Universidade Católica Portuguesa,Portugal,https://ror.org/03b9snr86
60002441,Baylor College of Medicine,United States,https://ror.org/02pttbw34
60002442,Universities Space Research Association,United States,https://ror.org/043pgqy52
60002445,Ajou University,South Korea,https://ror.org/03tzb2h73
60002459,Las Campanas Observatory,Chile,https://ror.org/042ga5208
60002476,Virginia Commonwealth University,United States,https://ror.org/02nkdxk79
60002481,Tan Tock Seng Hospital,Singapore,https://ror.org/032d59j24
60002482,"MedStar Research Institute, Washington DC",United States,https://ror.org/0405m4551
60002483,Universiteit van Amsterdam,Netherlands,https://ror.org/04dkp9463
60002484,Chelsea and Westminster Hospital,United Kingdom,https://ror.org/038zxea36
60002485,Max Planck Institute for Software Systems,Germany,https://ror.org/02pe2kf23
60002490,Donald Danforth Plant Science Center,United States,https://ror.org/000cyem11
60002493,Joint Institute for VLBI in Europe,Netherlands,https://ror.org/006dmc180
60002494,Université McGill,Canada,https://ror.org/01pxwe438
60002504,Senshu University,Japan,https://ror.org/03jzxkg37
60002505,Hanken - Svenska handelshögskolan,Finland,https://ror.org/026086s92
60002515,Alice Salomon Fachhochschule Berlin,Germany,https://ror.org/04b404920
60002520,Universidad Autónoma de Aguascalientes,Mexico,https://ror.org/03ec8vy26
60002526,"California State University, Fresno",United States,https://ror.org/03enmdz06
60002536,Atommagkutató Intézet,Hungary,https://ror.org/006vxbq87
60002546,People's Public Security University of China,China,https://ror.org/05twya590
60002558,Campbell University,United States,https://ror.org/00dv9q566
60002561,Nihon University,Japan,https://ror.org/05jk51a88
60002571,Max Planck Institute of Psychiatry,Germany,https://ror.org/04dq56617
60002581,Universitat Oberta de Catalunya,Spain,https://ror.org/01f5wp925
60002583,Agency for Healthcare Research and Quality,United States,https://ror.org/03jmfdf59
60002586,"Veterans Health Administration, U.S. Department of Veteran Affairs",United States,https://ror.org/05eq41471
60002593,Southern Medical University,China,https://ror.org/01vjw4z39
60002594,New Jersey Department of Environmental Protection,United States,https://ror.org/042few790
60002596,Fraunhofer Institute for Applied Information Technology FIT,Germany,https://ror.org/01ak24c12
60002598,Sidley Austin LLP,United States,https://ror.org/05a8r2n20
60002612,Eawag - Swiss Federal Institute of Aquatic Science and Technology,Switzerland,https://ror.org/00pc48d59
60002624,Renault,France,https://ror.org/04v98kq37
60002630,Frankfurt University of Applied Sciences,Germany,https://ror.org/02r625m11
60002636,Universidad Andrés Bello,Chile,https://ror.org/01qq57711
60002642,Defense Advanced Research Projects Agency,United States,https://ror.org/02caytj08
60002644,Universitat de València,Spain,https://ror.org/043nxc105
60002645,Rady Children's Hospital,United States,https://ror.org/00414dg76
60002651,Swiss National Bank,Switzerland,https://ror.org/031x4qe27
60002662,Ishinomaki Senshu University,Japan,https://ror.org/03qg42k57
60002676,Universidad Jaume I,Spain,https://ror.org/02ws1xc11
60002677,Poznań University of Economics and Business,Poland,https://ror.org/0532c1x92
60002685,Pavlov University,Russian Federation,https://ror.org/02d09a271
60002686,Punjab Agricultural University,India,https://ror.org/02qbzdk74
60002697,Kokushikan University,Japan,https://ror.org/04r69jb93
60002709,Delaware State University,United States,https://ror.org/03g35dg18
60002714,Université Cadi Ayyad,Morocco,https://ror.org/04xf6nm78
60002716,Aisin Corporation,Japan,https://ror.org/03ve7j725
60002717,Bristol-Myers Squibb,United States,https://ror.org/00gtmwv55
60002730,"Nichia Chemical Industries, Ltd.",Japan,https://ror.org/01skwyh03
60002731,QinetiQ,United Kingdom,https://ror.org/02f60yb64
60002741,Institut fur Luft Und Kaltetechnik,Germany,https://ror.org/05tvfb833
60002744,Future University in Egypt,Egypt,https://ror.org/03s8c2x09
60002752,Great Western Hospitals NHS Foundation Trust,United Kingdom,https://ror.org/04g6v3637
60002763,Universiti Utara Malaysia,Malaysia,https://ror.org/01ss10648
60002765,Bar-Ilan University,Israel,https://ror.org/03kgsv495
60002768,"Institut für Höhere Studien, Vienna",Austria,https://ror.org/01f7bcy98
60002771,Rhode Island School of Design,United States,https://ror.org/04mxsc976
60002773,Garvan Institute of Medical Research,Australia,https://ror.org/01b3dvp57
60002775,"University of Occupational and Environmental Health, Japan",Japan,https://ror.org/020p3h829
60002783,Tokyo Metropolitan Institute of Medical Science,Japan,https://ror.org/00vya8493
60002784,Sophia University,Japan,https://ror.org/01nckkm68
60002786,Hebei Normal University,China,https://ror.org/004rbbw49
60002787,Chiba University,Japan,https://ror.org/01hjzeq58
60002790,Jianghan University,China,https://ror.org/041c9x778
60002793,Rothamsted Research,United Kingdom,https://ror.org/0347fy350
60002798,Chinese University of Hong Kong,Hong Kong,https://ror.org/00t33hh48
60002804,University of Tennessee at Chattanooga,United States,https://ror.org/00nqb1v70
60002810,CHU Amiens Picardie,France,https://ror.org/010567a58
60002813,St Vincent's Institute,Australia,https://ror.org/02rthxz10
60002817,Swarthmore College,United States,https://ror.org/012dg8a96
60002821,Guangxi Medical University,China,https://ror.org/03dveyr97
60002823,Academia Româna,Romania,https://ror.org/0561n6946
60002826,London Metropolitan University,United Kingdom,https://ror.org/00ae33288
60002828,Hospital General Universitario de Alicante,Spain,https://ror.org/02ybsz607
60002833,Henan Agricultural University,China,https://ror.org/04eq83d71
60002836,Hefei University of Technology,China,https://ror.org/02czkny70
60002838,Università degli Studi di Siena,Italy,https://ror.org/01tevnk56
60002840,Victorian College of Optometry,Australia,https://ror.org/02xrwdh93
60002855,Beijing International Studies University,China,https://ror.org/058s1vf87
60002864,Universidad Nacional de Mar del Plata,Argentina,https://ror.org/055eqsb67
60002868,Universidad Atlantida Argentina,Argentina,https://ror.org/0422kzb24
60002873,Illinois Institute of Technology,United States,https://ror.org/037t3ry66
60002874,Delhi Technological University,India,https://ror.org/01ztcvt22
60002875,Mahasarakham University,Thailand,https://ror.org/0453j3c58
60002877,Dankook University,South Korea,https://ror.org/058pdbn81
60002880,Columbus State University,United States,https://ror.org/002nf6z37
60002882,Osaka Kyoiku University,Japan,https://ror.org/051j8zv27
60002891,University of Craiova,Romania,https://ror.org/03s251g81
60002900,Hôpital Saint-Louis,France,https://ror.org/049am9t04
60002909,Gilead Sciences Incorporated,United States,https://ror.org/01e11zd27
60002913,Environmental Defense Fund,United States,https://ror.org/02tj7r959
60002917,University of Teacher Education Fukuoka,Japan,https://ror.org/003vkcj31
60002924,Hisense Electric,China,https://ror.org/04ekj9p57
60002925,Brookdale University Hospital and Medical Center,United States,https://ror.org/0065vkd37
