Scopus ID,Primary Org Name,Primary Org City,Primary Org State,Country Name
60002175,Universidade do Estado do Amazonas,Manaus,AM,Brazil
60002180,Bureau of Labor Statistics,"Washington, D.C.",DC,United States
60002182,Mars Incorporated,McLean,VA,United States
60002194,University of Tennessee Health Science Center,Memphis,TN,United States
60002196,Hospital Universitario Virgen Macarena,Sevilla,,Spain
60002203,United International University,Dhaka,,Bangladesh
60002205,"Sonoma Technology, Inc.",Petaluma,CA,United States
60002208,Texas A and M University - Corpus Christi,Corpus Christi,TX,United States
60002210,Shandong Normal University,Jinan,Shandong,China
60002211,Royal Alberta Museum,Edmonton,AB,Canada
60002214,University of San Diego,San Diego,CA,United States
60002215,American College of Thessaloniki,Thessaloniki,Central Macedonia,Greece
60002218,Universidad Nacional de San Luis,San Luis,San Luis,Argentina
60002222,Shanxi University,Taiyuan,Shanxi,China
60002227,Virginia Military Institute,Lexington,VA,United States
60002236,CBS,New York,NY,United States
60002238,Fachhochschule Kaiserslautern,Kaiserslautern,Rheinland-Pfalz,Germany
60002245,Virginia State University,Petersburg,VA,United States
60002246,Fujian Institute of Research On the Structure of Matter Chinese Academy of Sciences,Fuzhou,Fujian,China
60002247,"Institute of Science and Technology for Ceramic, National Research Council",Faenza,RA,Italy
60002250,Centre de Recherches Mathématiques,Montreal,QC,Canada
60002260,Meio University,Nago,Okinawa,Japan
60002272,CY Cergy Paris Université,Cergy-Pontoise,Ile-de-France,France
60002277,College of Coastal Georgia,Brunswick,GA,United States
60002280,Kumaun University India,Nainital,UT,India
60002281,Universidad Autónoma del Estado de México,Toluca,MEX,Mexico
60002283,Mount Royal University,Calgary,AB,Canada
60002286,Airbus Group SE,Leiden,Zuid-Holland,Netherlands
60002290,Michelin,Clermont-Ferrand,,France
60002306,University of Calgary,Calgary,AB,Canada
60002311,Instituto Pedro Nunes,Coimbra,,Portugal
60002316,Victoria University of Wellington,Wellington,WGN,New Zealand
60002324,Istituto Di Fisica Applicata Nello Carrara,Florence,FI,Italy
60002337,State University of New York System,Albany,NY,United States
60002345,Institute of Subtropical Agriculture Chinese Academy of Sciences,Changsha,Hunan,China
60002347,Toyota Motor Corporation,Toyota,Aichi,Japan
60002356,South African Astronomical Observatory,Cape Town,Western Cape,South Africa
60002366,Central Research Institute of Electric Power Industry,Tokyo,Tokyo,Japan
60002390,Northeastern Illinois University,Chicago,IL,United States
60002392,Karlstads Universitet,Karlstad,Värmland,Sweden
60002394,Kahramanmaras Sütçü Imam Üniversitesi,Kahramanmaras,Kahramanmaras,Turkey
60002397,University of South Africa,Pretoria,Gauteng,South Africa
60002399,B. Verkin Institute for Low Temperature Physics and Engineering of the National Academy of Sciences of Ukraine,Kharkiv,Kharkiv Oblast,Ukraine
60002404,Gifu Shotoku Gakuen University,Hashima,Gifu,Japan
60002414,National Institute for Materials Science,Tsukuba,Ibaraki,Japan
60002415,Universidade Catolica Dom Bosco,Campo Grande,MS,Brazil
60002435,Folkhälsan,Helsinki,,Finland
60002439,"Universidad De Los Andes, Merida",Merida,Merida,Venezuela
60002440,Universidade Católica Portuguesa,Lisbon,Lisbon,Portugal
60002441,Baylor College of Medicine,Houston,TX,United States
60002442,Universities Space Research Association,Columbia,MD,United States
60002445,Ajou University,Suwon,Gyeonggi-do,South Korea
60002459,Las Campanas Observatory,La Serena,,Chile
60002476,Virginia Commonwealth University,Richmond,VA,United States
60002481,Tan Tock Seng Hospital,Singapore City,,Singapore
60002482,"MedStar Research Institute, Washington DC","Washington, D.C.",DC,United States
60002483,Universiteit van Amsterdam,Amsterdam,Noord-Holland,Netherlands
60002484,Chelsea and Westminster Hospital,London,,United Kingdom
60002485,Max Planck Institute for Software Systems,Saarbrucken,Saarland,Germany
60002490,Donald Danforth Plant Science Center,St. Louis,MO,United States
60002493,Joint Institute for VLBI in Europe,Dwingeloo,,Netherlands
60002494,Université McGill,Montreal,QC,Canada
60002504,Senshu University,Tokyo,Tokyo,Japan
60002505,Hanken - Svenska handelshögskolan,Helsinki,Uusimaa,Finland
60002515,Alice Salomon Fachhochschule Berlin,Berlin,Berlin,Germany
60002520,Universidad Autónoma de Aguascalientes,Aguascalientes,AGU,Mexico
60002526,"California State University, Fresno",Fresno,CA,United States
60002536,Atommagkutató Intézet,Debrecen,Hajdu-Bihar,Hungary
60002546,People's Public Security University of China,Beijing,,China
60002558,Campbell University,Buies Creek,NC,United States
60002561,Nihon University,Tokyo,,Japan
60002571,Max Planck Institute of Psychiatry,Munich,Bayern,Germany
60002581,Universitat Oberta de Catalunya,Barcelona,Barcelona,Spain
60002583,Agency for Healthcare Research and Quality,Rockville,MD,United States
60002586,"Veterans Health Administration, U.S. Department of Veteran Affairs",,,United States
60002593,Southern Medical University,Guangzhou,Guangdong,China
60002594,New Jersey Department of Environmental Protection,Trenton,NJ,United States
60002596,Fraunhofer Institute for Applied Information Technology FIT,Sankt Augustin,Nordrhein-Westfalen,Germany
60002598,Sidley Austin LLP,Chicago,IL,United States
60002612,Eawag - Swiss Federal Institute of Aquatic Science and Technology,Dubendorf,ZH,Switzerland
60002624,Renault,Boulogne-Billancourt,,France
60002630,Frankfurt University of Applied Sciences,Frankfurt am Main,Hessen,Germany
60002636,Universidad Andrés Bello,Santiago,RM,Chile
60002642,Defense Advanced Research Projects Agency,Arlington,VA,United States
60002644,Universitat de València,Valencia,Valencia,Spain
60002645,Rady Children's Hospital,San Diego,CA,United States
60002651,Swiss National Bank,Zurich,ZH,Switzerland
60002662,Ishinomaki Senshu University,Ishinomaki,Miyagi,Japan
60002676,Universidad Jaume I,Castellon de la Plana,Castellon,Spain
60002677,Poznań University of Economics and Business,Poznan,Wielkopolska Province,Poland
60002685,Pavlov University,Saint Petersburg,,Russian Federation
60002686,Punjab Agricultural University,Ludhiana,PB,India
60002697,Kokushikan University,Tokyo,Tokyo,Japan
60002709,Delaware State University,Dover,DE,United States
60002714,Université Cadi Ayyad,Marakech,Marrakesh-Safi,Morocco
60002716,Aisin Corporation,Kariya,Aichi,Japan
60002717,Bristol-Myers Squibb,New York,NY,United States
60002730,"Nichia Chemical Industries, Ltd.",Anan,Tokushima,Japan
60002731,QinetiQ,Farnborough,Hampshire,United Kingdom
60002741,Institut fur Luft Und Kaltetechnik,Dresden,Sachsen,Germany
60002744,Future University in Egypt,New Cairo,Cairo,Egypt
60002752,Great Western Hospitals NHS Foundation Trust,Swindon,Wiltshire,United Kingdom
60002763,Universiti Utara Malaysia,Sintok,Kedah,Malaysia
60002765,Bar-Ilan University,Ramat Gan,Tel Aviv District,Israel
60002768,"Institut für Höhere Studien, Vienna",Vienna,Vienna,Austria
60002771,Rhode Island School of Design,Providence,RI,United States
60002773,Garvan Institute of Medical Research,Sydney,NSW,Australia
60002775,"University of Occupational and Environmental Health, Japan",Kitakyushu,Fukuoka,Japan
60002783,Tokyo Metropolitan Institute of Medical Science,Tokyo,Tokyo,Japan
60002784,Sophia University,Tokyo,,Japan
60002786,Hebei Normal University,Shijiazhuang,Hebei,China
60002787,Chiba University,Chiba,Chiba,Japan
60002790,Jianghan University,Wuhan,Hubei,China
60002793,Rothamsted Research,Harpenden,Hertfordshire,United Kingdom
60002798,Chinese University of Hong Kong,Hong Kong,,Hong Kong
60002804,University of Tennessee at Chattanooga,Chattanooga,TN,United States
60002810,CHU Amiens Picardie,Amiens,,France
60002813,St Vincent's Institute,Fitzroy,VIC,Australia
60002817,Swarthmore College,Swarthmore,PA,United States
60002821,Guangxi Medical University,Nanning,Guangxi,China
60002823,Academia Româna,Bucharest,,Romania
60002826,London Metropolitan University,London,,United Kingdom
60002828,Hospital General Universitario de Alicante,Alicante,Alicante,Spain
60002833,Henan Agricultural University,Zhengzhou,Henan,China
60002836,Hefei University of Technology,Hefei,Anhui,China
60002838,Università degli Studi di Siena,Siena,SI,Italy
60002840,Victorian College of Optometry,Melbourne,VIC,Australia
60002855,Beijing International Studies University,Beijing,,China
60002864,Universidad Nacional de Mar del Plata,Mar de Plata,Provincia de Buenos Aires,Argentina
60002868,Universidad Atlantida Argentina,Mar de Ajo,Provincia de Buenos Aires,Argentina
60002873,Illinois Institute of Technology,Chicago,IL,United States
60002874,Delhi Technological University,New Delhi,,India
60002875,Mahasarakham University,Maha Sarakham,Maha Sarakham,Thailand
60002877,Dankook University,Seoul,Seoul,South Korea
60002880,Columbus State University,Columbus,GA,United States
60002882,Osaka Kyoiku University,Kashiwara,Osaka,Japan
60002891,University of Craiova,Craova,Dolj,Romania
60002900,Hôpital Saint-Louis,Paris,,France
60002909,Gilead Sciences Incorporated,Foster City,CA,United States
60002913,Environmental Defense Fund,"Washington, D.C.",,United States
60002917,University of Teacher Education Fukuoka,Munakata,Fukuoka,Japan
60002924,Hisense Electric,Qingdao,Shandong,China
60002925,Brookdale University Hospital and Medical Center,New York,NY,United States
60002930,Laboratoire de Physique et de Chimie de l'Environnement et de l'Espace (LPC2E),Orleans,Centre-Val de Loire,France
60002941,Universität Hildesheim,Hildesheim,Niedersachsen,Germany
60002947,National Technical University of Athens (NTUA),Athens,Attica,Greece
60002948,Fukushima Medical University,Fukushima,Fukushima,Japan
60002952,Helsingin Yliopisto,Helsinki,Uusimaa,Finland
60002958,Children's Healthcare of Atlanta,Atlanta,GA,United States
60002959,Lockheed Martin Corporation,Bethesda,MD,United States
60002963,Universität Salzburg,Salzburg,Salzburg,Austria
60002978,Visvesvaraya Technological University,Belgaum,KA,India
60002979,Milwaukee School of Engineering,Milwaukee,WI,United States
60002980,Southwest University of Science and Technology,Mianyang,Sichuan,China
60002983,Complejo Hospitalario Universitario de Santiago,Santiago de Compostela,Galicia,Spain
60002999,University of Haifa,Haifa,,Israel
60003000,"National Institute of Technology, Asahikawa College",Asahikawa,Hokkaido,Japan
60003003,Università degli Studi di Perugia,Perugia,PG,Italy
60003006,Nomura Holdings,Tokyo,,Japan
60003012,Universitatea Tehnica de Constructii Bucuresti,Bucharest,Bucharest,Romania
60003013,Yunnan Agricultural University,Kunming,Yunnan,China
60003014,Administracion Nacional de Laboratorios E Institutos de Salud Dr. Carlos G. Malbran,Buenos Aires,,Argentina
60003027,Hochschule der Medien,Stuttgart,Baden-Wurttemberg,Germany
60003028,Wuhan Institute of Technology,Wuhan,Hubei,China
60003030,Chongqing Jiaotong University,Chongqing,Chongqing,China
60003038,Notre Dame of Maryland University,Baltimore,MD,United States
60003044,Universidad de la Laguna,San Cristobal de La Laguna,Santa Cruz de Tenerife,Spain
60003050,"Analytical Mechanics Associates, Inc.",Hampton,VA,United States
60003055,Universidade Federal de Roraima,Boa Vista,RR,Brazil
60003059,London School of Economics and Political Science,London,,United Kingdom
60003066,"Istituto Elettrotecnico Nazionale Galileo Ferraris, Turin",Turin,TO,Italy
60003067,Klinikum Augsburg,Augsburg,Bayern,Germany
60003074,"John H. Stroger, Jr. Hospital of Cook County",Chicago,IL,United States
60003075,Glendale Community College,Glendale,AZ,United States
60003076,Chang Jung Christian University,Tainan,,Taiwan
60003078,Zhejiang Normal University,Jinhua,Zhejiang,China
60003079,Université Fédérale de Sergipe,Sao Cristovao,SE,Brazil
60003082,Kuvempu University,Shimoga,KA,India
60003087,The Catholic University of Korea,Bucheon-si,Gyeonggi-do,South Korea
60003088,The George Washington University,"Washington, D.C.",,United States
60003090,Bank of Greece,Athens,Attica,Greece
60003091,Jai Narain Vyas University,Jodhpur,RJ,India
60003096,Sylhet MAG Osmani Medical College,Sylhet,,Bangladesh
60003102,Instituto Português de Oncologia do Porto FG,Porto,,Portugal
60003103,National Institute for Occupational Safety and Health,"Washington, D.C.",DC,United States
60003108,MRC Clinical Trials Unit,London,,United Kingdom
60003122,University of Victoria,Victoria,BC,Canada
60003126,Universidad Metropolitana de Ciencias de la Educación,Santiago,,Chile
60003127,Université du Québec en Abitibi-Témiscamingue,Rouyn-Noranda,QC,Canada
60003138,Universidad de Córdoba,Cordoba,Cordoba,Spain
60003144,Dalian Jiaotong University,Dalian,Liaoning,China
60003146,Henan University,Kaifeng,Henan,China
60003156,Osterreichische Akademie Der Wissenschaften,Vienna,Vienna,Austria
60003158,Instituto Nacional de la Salud Mental,Bethesda,MD,United States
60003161,University Politehnica of Bucharest,Bucharest,Bucharest,Romania
60003168,"Dorodnicyn Computing Centre of Federal Researcher Center \Computer Science and Control\""""",Moscow,,Russian Federation
60003172,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",Kyiv,,Ukraine
60003174,LUTH - Laboratoire de l'Univers et de ses Theories,Meudon,Ile-de-France,France
60003180,"Microvision, Inc.",Bothell,WA,United States
60003181,Tokyo Medical University,Tokyo,,Japan
60003185,Academy of Athens,Athens,Attica,Greece
60003194,Meiji Gakuin University,Minato,Tokyo,Japan
60003196,DSO National Laboratories,Singapore City,,Singapore
60003212,The University of Texas at San Antonio,San Antonio,TX,United States
60003215,"Research Institute of Petroleum Industry, Tehran",Tehran,Tehran,Iran
60003217,Erciyes Üniversitesi,Kayseri,Kayseri,Turkey
60003218,"High Energy Accelerator Research Organization, Tsukuba",Tsukuba,Ibaraki,Japan
60003230,Hellenic Centre for Marine Research,Anavyssos,Attica,Greece
60003238,Institute for Systems Biology,Seattle,WA,United States
60003247,Instituto Politécnico de Setúbal,Setubal,,Portugal
60003254,Rolls-Royce plc,London,,United Kingdom
60003263,University of West Bohemia,Plzen,,Czech Republic
60003269,Princeton University,Princeton,NJ,United States
60003274,Centre de Recherche Île-de-France - Versailles-Grignon,Versailles,Ile-de-France,France
60003287,Pt. Ravishankar Shukla University,Raipur,CT,India
60003302,Institute of Optics and Electronics Chinese Academy of Sciences,Chengdu,Sichuan,China
60003303,Tokyo Medical and Dental University,Tokyo,,Japan
60003310,University of Winchester,Winchester,Hampshire,United Kingdom
60003335,"Hopital Ambroise Pare, Boulogne-Billancourt",Boulogne-Billancourt,,France
60003336,Takushoku University,Tokyo,Tokyo,Japan
60003337,Furman University,Greenville,SC,United States
60003342,USDA Forest Service,"Washington, D.C.",,United States
60003344,Burnet Institute,Melbourne,VIC,Australia
60003347,Instituto de Investigaciones en Ciencia y Tecnologia de Materiales,Mar de Plata,,Argentina
60003353,Harbin Engineering University,Harbin,Heilongjiang,China
60003354,Institute of Experimental Medicine,Budapest,,Hungary
60003367,Univerzita Palackého v Olomouci,Olomouc,,Czech Republic
60003376,China Construction Bank,Beijing,,China
60003381,"Hitachi, Ltd.",Tokyo,,Japan
60003383,Universidad Nacional Experimental Francisco de Miranda,Coro,Estado Falcon,Venezuela
60003396,Bashkir State Medical University,Ufa,Bashkortostan Republic,Russian Federation
60003414,Tokyo Denki University,Tokyo,,Japan
