Institution Name,Country Name,ROR ID
"Instituto Nacional de Engenharia, Tecnologia e Inovação",Portugal,https://ror.org/006x15235
"National Institute of Engineering, Technology and Innovation",Portugal,https://ror.org/006x15235
VGTU,Lithuania,https://ror.org/02x3e4q36
Vilniaus Gedimino Technikos Universiteta,Lithuania,https://ror.org/02x3e4q36
Vilniaus Gedimino technikos universitetas,Lithuania,https://ror.org/02x3e4q36
Vilnius Gediminas Technical University,Lithuania,https://ror.org/02x3e4q36
Wileński Uniwersytet Techniczny im. Giedymina,Lithuania,https://ror.org/02x3e4q36
Вильнюсский технический университет Гедимина,Lithuania,https://ror.org/02x3e4q36
University of Reading,United Kingdom,https://ror.org/05v62cm79
University of Hildesheim,Germany,https://ror.org/02f9det96
Universität Hildesheim,Germany,https://ror.org/02f9det96
University of Hohenheim,Germany,https://ror.org/00b1c9541
Universität Hohenheim,Germany,https://ror.org/00b1c9541
Campus Bio-Medico University,Italy,https://ror.org/04gqx4x78
UCBM,Italy,https://ror.org/04gqx4x78
Università Campus Bio-Medico,Italy,https://ror.org/04gqx4x78
Itä-Suomen Yliopisto,Finland,https://ror.org/00cyydd11
Itä-Suomen yliopisto,Finland,https://ror.org/00cyydd11
UEF,Finland,https://ror.org/00cyydd11
University of Eastern Finland,Finland,https://ror.org/00cyydd11
Östra Finlands universitet,Finland,https://ror.org/00cyydd11
Jyväskylän Yliopisto,Finland,https://ror.org/05n3dz165
University of Jyväskylä,Finland,https://ror.org/05n3dz165
UKAEA,United Kingdom,https://ror.org/0361bwx64
United Kingdom Atomic Energy Authority,United Kingdom,https://ror.org/0361bwx64
ETU,Russian Federation,https://ror.org/023bq8521
Saint Petersburg State Electrotechnical University,Russian Federation,https://ror.org/023bq8521
Санкт-Петербургский государственный электротехнический университет,Russian Federation,https://ror.org/023bq8521
University of Salento,Italy,https://ror.org/03fc1k060
Università degli Studi di Lecce,Italy,https://ror.org/03fc1k060
Università del Salento,Italy,https://ror.org/03fc1k060
Universität Salento,Italy,https://ror.org/03fc1k060
Université du salento,Italy,https://ror.org/03fc1k060
NUL,Lesotho,https://ror.org/04j4j0a75
National University of Lesotho,Lesotho,https://ror.org/04j4j0a75
JKU,Austria,https://ror.org/052r2xn60
Johannes Kepler University of Linz,Austria,https://ror.org/052r2xn60
Johannes Kepler Universität Linz,Austria,https://ror.org/052r2xn60
HSE,United Kingdom,https://ror.org/00av5yz18
Health and Safety Executive,United Kingdom,https://ror.org/00av5yz18
Lviv Polytechnic National University,Ukraine,https://ror.org/0542q3127
Politechnika Lwowska,Ukraine,https://ror.org/0542q3127
Национальный университет «Львовская политехника»,Ukraine,https://ror.org/0542q3127
Національний університет «Львівська політехніка»,Ukraine,https://ror.org/0542q3127
IUCC,Israel,https://ror.org/008taqp83
Inter University Computation Centre,Israel,https://ror.org/008taqp83
MACHBA,Israel,https://ror.org/008taqp83
מרכז החישובים הבין-אוניברסיטאי,Israel,https://ror.org/008taqp83
MKU,India,https://ror.org/04c8e9019
Madurai Kamaraj University,India,https://ror.org/04c8e9019
மதுரை காமராசர் பல்கலைக்கழகம்,India,https://ror.org/04c8e9019
മദുരൈ കാമരാജ് സർവകലാശാല,India,https://ror.org/04c8e9019
MU,Thailand,https://ror.org/01znkr924
Mahidol University,Thailand,https://ror.org/01znkr924
มหาวิทยาลัยมหิดล,Thailand,https://ror.org/01znkr924
UMG,Bulgaria,https://ror.org/01z014940
"University of Mining and Geology ""Saint Ivan Rilski""",Bulgaria,https://ror.org/01z014940
"МИННО-ГЕОЛОЖКИ УНИВЕРСИТЕТ ""СВ. ИВАН РИЛСКИ""",Bulgaria,https://ror.org/01z014940
The Sanger Centre,United Kingdom,https://ror.org/05cy4wa09
WTSI,United Kingdom,https://ror.org/05cy4wa09
Wellcome Sanger Institute,United Kingdom,https://ror.org/05cy4wa09
Wellcome Trust Sanger Institute,United Kingdom,https://ror.org/05cy4wa09
UNIPR,Italy,https://ror.org/02k7wn190
University of Parma,Italy,https://ror.org/02k7wn190
Università degli Studi di Parma,Italy,https://ror.org/02k7wn190
Universität Parma,Italy,https://ror.org/02k7wn190
Université de parme,Italy,https://ror.org/02k7wn190
GABO:mi,Germany,https://ror.org/00a99v816
Higher University of San Andrés,Bolivia,https://ror.org/00k4v9x79
UMSA,Bolivia,https://ror.org/00k4v9x79
Universidad Mayor de San Andrés,Bolivia,https://ror.org/00k4v9x79
UMSS,Bolivia,https://ror.org/03z27es23
Universidad Mayor de San Simón,Bolivia,https://ror.org/03z27es23
University of San Simón,Bolivia,https://ror.org/03z27es23
Enel,Italy,https://ror.org/052fdp564
Ente nazionale per l'energia elettrica,Italy,https://ror.org/052fdp564
IAI,Israel,https://ror.org/04aaeds92
Israel Aerospace Industries,Israel,https://ror.org/04aaeds92
UNIMA,Malawi,https://ror.org/04vtx5s55
University of Malawi,Malawi,https://ror.org/04vtx5s55
Chuo Kikuu cha Nairobi,Kenya,https://ror.org/02y9nww90
UON,Kenya,https://ror.org/02y9nww90
University of Nairobi,Kenya,https://ror.org/02y9nww90
Abdou Moumouni University,Niger,https://ror.org/05tj8pb04
UAM,Niger,https://ror.org/05tj8pb04
University of Niamey,Niger,https://ror.org/05tj8pb04
Université Abdou Moumouni de Niamey,Niger,https://ror.org/05tj8pb04
Unilever,Netherlands,https://ror.org/02436cs38
Universitat de Palerm,Italy,https://ror.org/044k9ta02
University of Palermo,Italy,https://ror.org/044k9ta02
Università degli Studi di Palermo,Italy,https://ror.org/044k9ta02
Universität Palermo,Italy,https://ror.org/044k9ta02
Université de palerme,Italy,https://ror.org/044k9ta02
CUHK,China,https://ror.org/00t33hh48
Chinese University of Hong Kong,China,https://ror.org/00t33hh48
香港中文大學,China,https://ror.org/00t33hh48
National University of the Littoral,Argentina,https://ror.org/00pt8r998
UNL,Argentina,https://ror.org/00pt8r998
Universidad Nacional del Litoral,Argentina,https://ror.org/00pt8r998
Université Nationale du Littoral,Argentina,https://ror.org/00pt8r998
National University of Gabon,Gabon,https://ror.org/04s4j9e43
Omar Bongo University,Gabon,https://ror.org/04s4j9e43
UNG,Gabon,https://ror.org/04s4j9e43
UOB,Gabon,https://ror.org/04s4j9e43
Université Omar Bongo,Gabon,https://ror.org/04s4j9e43
National University of Salta,Argentina,https://ror.org/00htwgm11
UNSa,Argentina,https://ror.org/00htwgm11
Universidad Nacional de Salta,Argentina,https://ror.org/00htwgm11
SDU,Denmark,https://ror.org/03yrrjy16
South Danish University,Denmark,https://ror.org/03yrrjy16
Syddansk Universitet,Denmark,https://ror.org/03yrrjy16
University of Southern Denmark,Denmark,https://ror.org/03yrrjy16
Het Koninklijk Nederlands Instituut voor Onderzoek der Zee,Netherlands,https://ror.org/01gntjh03
NIOZ,Netherlands,https://ror.org/01gntjh03
Royal NIOZ,Netherlands,https://ror.org/01gntjh03
Royal Netherlands Institute for Sea Research,Netherlands,https://ror.org/01gntjh03
AUA,Greece,https://ror.org/03xawq568
Agricultural University of Athens,Greece,https://ror.org/03xawq568
Université d'agriculture d'athènes,Greece,https://ror.org/03xawq568
Γεωπονικό Πανεπιστήμιο Αθηνών,Greece,https://ror.org/03xawq568
Acciona,Spain,https://ror.org/04y85wy15
Panepistímio Patrón,Greece,https://ror.org/017wvtq80
University of Patras,Greece,https://ror.org/017wvtq80
Université de patras,Greece,https://ror.org/017wvtq80
Πανεπιστήμιο Πατρών,Greece,https://ror.org/017wvtq80
Peyups,Philippines,https://ror.org/03tbh6y23
UP Diliman,Philippines,https://ror.org/03tbh6y23
UPD,Philippines,https://ror.org/03tbh6y23
University of the Philippines Diliman,Philippines,https://ror.org/03tbh6y23
PU,Pakistan,https://ror.org/011maz450
Punjab University,Pakistan,https://ror.org/011maz450
University of the Punjab,Pakistan,https://ror.org/011maz450
جامعہ پنجاب,Pakistan,https://ror.org/011maz450
ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ,Pakistan,https://ror.org/011maz450
UP Los Baños,Philippines,https://ror.org/030s54078
UPLB,Philippines,https://ror.org/030s54078
University of the Philippines Los Baños,Philippines,https://ror.org/030s54078
BPRC,Netherlands,https://ror.org/02ahxbh87
Biomedical Primate Research Centre,Netherlands,https://ror.org/02ahxbh87
Plovdiv University,Bulgaria,https://ror.org/0545p3742
The Paisii Hilendarski University of Plovdiv,Bulgaria,https://ror.org/0545p3742
Пловдивски университет,Bulgaria,https://ror.org/0545p3742
Shanghai Institute of Hypertension,China,https://ror.org/038j9sn30
IBM Haifa Research Lab,Israel,https://ror.org/05rw9t746
IBM Research - Haifa,Israel,https://ror.org/05rw9t746
FBK,Italy,https://ror.org/01j33xk10
Fondazione Bruno Kessler,Italy,https://ror.org/01j33xk10
Trentino Institute of Culture,Italy,https://ror.org/01j33xk10
Fondazione Telethon,Italy,https://ror.org/04xraxn18
Telethon Foundation,Italy,https://ror.org/04xraxn18
Colonial Institute,Netherlands,https://ror.org/01z6bgg93
Colonial Museum,Netherlands,https://ror.org/01z6bgg93
KIT,Netherlands,https://ror.org/01z6bgg93
Koninklijk Instituut voor de Tropen,Netherlands,https://ror.org/01z6bgg93
Royal Tropical Institute,Netherlands,https://ror.org/01z6bgg93
Tropeninstituut,Netherlands,https://ror.org/01z6bgg93
CMC,India,https://ror.org/00c7kvd80
Christian Medical College & Hospital,India,https://ror.org/00c7kvd80
ক্রিশ্চিয়ান মেডিকেল কলেজ এন্ড হসপিটাল,India,https://ror.org/00c7kvd80
கிருத்தவ மருத்துவக் கல்லூரி மற்றும் மருத்துவமனை,India,https://ror.org/00c7kvd80
University of Trento,Italy,https://ror.org/05trd4x28
Università degli Studi di Trento,Italy,https://ror.org/05trd4x28
Universität Trient,Italy,https://ror.org/05trd4x28
Université de Trente,Italy,https://ror.org/05trd4x28
Biomechanics Institute of Valencia,Spain,https://ror.org/01hn2d233
IBV,Spain,https://ror.org/01hn2d233
Instituto de Biomecánica de Valencia,Spain,https://ror.org/01hn2d233
Saarland University,Germany,https://ror.org/01jdpyv68
Universität des Saarlandes,Germany,https://ror.org/01jdpyv68
UNISA,Italy,https://ror.org/0192m2k53
University of Salerno,Italy,https://ror.org/0192m2k53
Università degli Studi di Salerno,Italy,https://ror.org/0192m2k53
Université de salerne,Italy,https://ror.org/0192m2k53
USM,Malaysia,https://ror.org/02rgb2k63
Universiti Sains Malaysia,Malaysia,https://ror.org/02rgb2k63
University of Science Malaysia,Malaysia,https://ror.org/02rgb2k63
மலேசிய அறிவியல் பல்கலைக்கழகம்,Malaysia,https://ror.org/02rgb2k63
马来西亚理科大学,Malaysia,https://ror.org/02rgb2k63
Chuo Kikuu cha Sokoine cha Kilimo,Tanzania,https://ror.org/00jdryp44
SUA,Tanzania,https://ror.org/00jdryp44
Sokoine University of Agriculture,Tanzania,https://ror.org/00jdryp44
An-Najah National University,Palestinian Territory,https://ror.org/0046mja08
جامعة النجاح الوطنية,Palestinian Territory,https://ror.org/0046mja08
Cranfield University,United Kingdom,https://ror.org/05cncd958
Prifysgol Cranfield,United Kingdom,https://ror.org/05cncd958
ISIS,Italy,https://ror.org/04nbe0v26
Institute of Studies for the Integration of Systems,Italy,https://ror.org/04nbe0v26
l’Istituto di Studi per l’Integrazione dei Sistemi,Italy,https://ror.org/04nbe0v26
"Universitatea ""Ștefan cel Mare"" din Suceava",Romania,https://ror.org/035pkj773
Universitatea Ștefan cel Mare din Suceava,Romania,https://ror.org/035pkj773
University of Suceava,Romania,https://ror.org/035pkj773
Ştefan cel Mare University of Suceava,Romania,https://ror.org/035pkj773
Prifysgol Sussex,United Kingdom,https://ror.org/00ayhx656
University of Sussex,United Kingdom,https://ror.org/00ayhx656
UNISWA,Eswatini,https://ror.org/05nv2rz39
University of Eswatini,Eswatini,https://ror.org/05nv2rz39
University of Swaziland,Eswatini,https://ror.org/05nv2rz39
IFA,Norway,https://ror.org/02jqtg033
IFE,Norway,https://ror.org/02jqtg033
Institute for Energy Technology,Norway,https://ror.org/02jqtg033
Institutt for Energiteknikk,Norway,https://ror.org/02jqtg033
TAU,Israel,https://ror.org/04mhzgx49
Tel Aviv University,Israel,https://ror.org/04mhzgx49
جامعة تل أبيب,Israel,https://ror.org/04mhzgx49
Sirehna,France,https://ror.org/01jk32r56
DUTH,Greece,https://ror.org/03bfqnx40
Democritus University of Thrace,Greece,https://ror.org/03bfqnx40
Université démocrite de thrace,Greece,https://ror.org/03bfqnx40
Δημοκρίτειο Πανεπιστήμιο Θράκης,Greece,https://ror.org/03bfqnx40
TiU,Netherlands,https://ror.org/04b8v1s79
Tilburg University,Netherlands,https://ror.org/04b8v1s79
Universiteit van Tilburg,Netherlands,https://ror.org/04b8v1s79
University of Montenegro,Montenegro,https://ror.org/02drrjp49
Univerzitet Crne Gore,Montenegro,https://ror.org/02drrjp49
Универзитет Црне Горе,Montenegro,https://ror.org/02drrjp49
NTU,United Kingdom,https://ror.org/04xyxjd90
Nottingham Trent University,United Kingdom,https://ror.org/04xyxjd90
UL,Togo,https://ror.org/00wc07928
University of Benin,Togo,https://ror.org/00wc07928
University of Lomé,Togo,https://ror.org/00wc07928
Université de Lomé,Togo,https://ror.org/00wc07928
ISQ,Portugal,https://ror.org/03jpkw355
Instituto de Soldadura e Qualidade,Portugal,https://ror.org/03jpkw355
Ansaldo,Italy,https://ror.org/03ynt1573
National University of Trujillo,Peru,https://ror.org/001b4cb05
UNT,Peru,https://ror.org/001b4cb05
Universidad Nacional de Trujillo,Peru,https://ror.org/001b4cb05
Federal University of Viçosa,Brazil,https://ror.org/0409dgb37
UFV,Brazil,https://ror.org/0409dgb37
Universidade Federal de Viçosa,Brazil,https://ror.org/0409dgb37
HR Wallingford,United Kingdom,https://ror.org/00nxna028
Hydraulics Research Station,United Kingdom,https://ror.org/00nxna028
Prifysgol Westminster,United Kingdom,https://ror.org/04ycpbx82
University of Westminster,United Kingdom,https://ror.org/04ycpbx82
UWI,Jamaica,https://ror.org/03fkc8c64
University of the West Indies,Jamaica,https://ror.org/03fkc8c64
UNZA,Zambia,https://ror.org/03gh19d69
University of Zambia,Zambia,https://ror.org/03gh19d69
Uniwersytet Ekonomiczny we Wrocławiu,Poland,https://ror.org/013sm1c65
Wroclaw University of Economics and Business,Poland,https://ror.org/013sm1c65
Shinjang Tibbiy Universitet,China,https://ror.org/01p455v08
XMU,China,https://ror.org/01p455v08
Xinjiang Medical College,China,https://ror.org/01p455v08
Xinjiang Medical University,China,https://ror.org/01p455v08
新疆医科大学,China,https://ror.org/01p455v08
Centre for European Economic Research,Germany,https://ror.org/02qnsw591
ZEW,Germany,https://ror.org/02qnsw591
Zentrum für Europäische Wirtschaftsforschung,Germany,https://ror.org/02qnsw591
Centre for Solar Energy and Hydrogen Research Baden-Württemberg,Germany,https://ror.org/014x8q810
ZSW,Germany,https://ror.org/014x8q810
Zentrum für Sonnenenergie- und Wasserstoff-Forschung Baden-Württemberg,Germany,https://ror.org/014x8q810
Hydro-Québec,Canada,https://ror.org/01nhzsw25
EA,Spain,https://ror.org/04838xh83
Empresarios Agrupados,Spain,https://ror.org/04838xh83
ArcelorMittal,France,https://ror.org/024xs2z82
"Adran yr Amgylchedd, Bwyd a Materion Gwledig",United Kingdom,https://ror.org/00tnppw48
DEFRA,United Kingdom,https://ror.org/00tnppw48
Department for Environment Food and Rural Affairs,United Kingdom,https://ror.org/00tnppw48
CSM,Italy,https://ror.org/008yqe287
Centro Sviluppo Materiali,Italy,https://ror.org/008yqe287
CTICM,France,https://ror.org/01je6q363
Centre Technique Industriel De La Construction Metallique,France,https://ror.org/01je6q363
Tecnalia,Spain,https://ror.org/02fv8hj62
SCI,United Kingdom,https://ror.org/05m5z4f19
Steel Construction Institute,United Kingdom,https://ror.org/05m5z4f19
Voestalpine,Austria,https://ror.org/04kgqpx54
SSAB,Finland,https://ror.org/042bdnm87
Scandinavian Steels Are Better,Finland,https://ror.org/042bdnm87
Svenskt Stål,Finland,https://ror.org/042bdnm87
Swedish Steel,Finland,https://ror.org/042bdnm87
Corus Group,United Kingdom,https://ror.org/03bj8zh59
